comment_id,original_text,platform,date_collected
9358,গানটা বেকার হয়েছে। 😞,Instagram,2026-02-26
9359,তাদের ভিডিওটা একদম অসাধারণ। 🙀,Daraz,2026-02-12
9360,আমার মতে গানটা জঘন্য। 😫,Instagram,2026-01-16
9361,এই খাবারটাটা বেশ ভালো না খারাপ না।,Facebook,2026-02-11
9362,আশা করি অ্যাপটা দারুণ হবে। 😧,TikTok,2026-01-08
9363,সিনেমাটা ঝাক্কাস কিন্তু দাম বেশি। 😻,YouTube,2026-04-07
9364,ভিডিওটা অখাদ্য হয়েছে।,Facebook,2026-01-01
9365,আমার মতে খাবারটা ঝাক্কাস। 😠,YouTube,2026-02-11
9366,ভিডিওটা ফালতু হয়েছে। 😡,TikTok,2026-03-10
9367,সার্ভিসটি অস্থির কিন্তু দাম বেশি। 😥,TikTok,2026-01-29
9368,পণ্যটি ফালতু হয়েছে। 😫,Facebook,2026-01-02
9369,আমার মতে গানটা বেকার।,TikTok,2026-01-24
9370,তাদের গানটা একদম জটিল।,TikTok,2026-01-23
9371,আশা করি সার্ভিসটি প্রতারণা হবে। 😚,Facebook,2026-02-13
9372,আশা করি খাবারটা সাধারণ হবে। 🦯,Facebook,2026-01-12
9373,তাদের প্যাকেজিং একদম বাজে।,YouTube,2026-03-08
9374,আমার মতে সার্ভিসটি ঝাক্কাস। 😽,Daraz,2026-01-19
9375,ফোনটা জটিল হয়েছে।,Daraz,2026-01-03
9376,ফালতু অ্যাপটা! 😖,Daraz,2026-01-30
9377,প্যাকেজিং চমৎকার হয়েছে। 😩,YouTube,2026-03-21
9378,ভিডিওটা জটিল হয়েছে।,Facebook,2026-03-24
9379,আমার মতে অ্যাপটা খুবই ভালো।,Instagram,2026-02-20
9380,এই সার্ভিসটিটা বেশ আরও ভালো হতে পারত। 🙃,TikTok,2026-04-03
9381,খাবারটা ঠিক আছে হয়েছে। 🦪,Instagram,2026-02-02
9382,তাদের ডেলিভারি একদম ভালো না খারাপ না। 🧯,YouTube,2026-04-03
9383,পণ্যটি ঠিক আছে কিন্তু দাম বেশি।,Instagram,2026-02-12
9384,সার্ভিসটি জঘন্য কিন্তু দাম বেশি।,Instagram,2026-01-24
9385,এই অ্যাপটাটা বেশ ঠিক আছে।,TikTok,2026-02-19
9386,আমার মতে ভিডিওটা প্রতারণা।,YouTube,2026-03-31
9387,সিনেমাটা টাকা নষ্ট হয়েছে। 😞,Instagram,2026-04-09
9388,আশা করি খাবারটা টাকা নষ্ট হবে। 🙈,TikTok,2026-01-22
9389,আশা করি ডেলিভারি জঘন্য হবে। 👎,Instagram,2026-02-25
9390,গড়পড়তা কোয়ালিটির ভিডিওটা।,Daraz,2026-03-10
9391,অ্যাপটা ফালতু হয়েছে। 😿,Daraz,2026-03-21
9392,সিনেমাটা চমৎকার কিন্তু দাম বেশি। 😂,TikTok,2026-02-28
9393,তাদের প্যাকেজিং একদম ফাটাফাটি। 🙀,Daraz,2026-03-07
9394,গানটা দারুণ হয়েছে। 😩,Daraz,2026-02-19
9395,আমার মতে গানটা ঝাক্কাস। 😧,Instagram,2026-03-10
9396,এই গানটাটা বেশ বাজে।,YouTube,2026-04-07
9397,সার্ভিসটি আরও ভালো হতে পারত কিন্তু দাম বেশি। 🨐,Facebook,2026-02-08
9398,মোটামুটি কোয়ালিটির ভিডিওটা। 🨱,Facebook,2026-03-01
9399,আমার মতে ফোনটা চলনসই। 😰,TikTok,2026-04-10
9400,আমার মতে গানটা ভালো না খারাপ না। 🦎,Instagram,2026-04-02
9401,মনমুগ্ধকর ডেলিভারি!,Daraz,2026-03-10
9402,ডেলিভারি আরও ভালো হতে পারত হয়েছে।,Daraz,2026-02-08
9403,গানটা জঘন্য হয়েছে। 😜,Daraz,2026-01-03
9404,আশা করি ভিডিওটা জঘন্য হবে। 😿,Facebook,2026-04-05
9405,এই গানটাটা বেশ অসাধারণ। 🙇,YouTube,2026-02-12
9406,তাদের অ্যাপটা একদম মনমুগ্ধকর। 😻,TikTok,2026-01-05
9407,বাজে কোয়ালিটির ভিডিওটা। 😪,TikTok,2026-01-15
9408,মনমুগ্ধকর কোয়ালিটির পণ্যটি।,Daraz,2026-01-13
9409,গড়পড়তা অ্যাপটা! 🨌,YouTube,2026-03-15
9410,মনমুগ্ধকর অ্যাপটা!,YouTube,2026-03-22
9411,এই প্যাকেজিংটা বেশ দারুণ। 😶,Daraz,2026-02-12
9412,টাকা নষ্ট কোয়ালিটির ফোনটা। 😸,TikTok,2026-03-23
9413,ফাটাফাটি খাবারটা! 😉,TikTok,2026-02-17
9414,আশা করি সার্ভিসটি জটিল হবে।,Facebook,2026-03-30
9415,চলনসই কোয়ালিটির গানটা।,Instagram,2026-02-09
9416,পণ্যটি জঘন্য হয়েছে। 💔,Daraz,2026-01-28
9417,ভিডিওটা চলবে হয়েছে। 🥻,YouTube,2026-03-23
9418,এই গানটাটা বেশ দারুণ। 🙀,Instagram,2026-03-24
9419,আশা করি ভিডিওটা প্রতারণা হবে। 🙊,Daraz,2026-03-03
9420,মনমুগ্ধকর কোয়ালিটির ডেলিভারি।,YouTube,2026-02-14
9421,খাবারটা চলনসই কিন্তু দাম বেশি। 🙃,Instagram,2026-01-29
9422,জঘন্য কোয়ালিটির সিনেমাটা।,Facebook,2026-04-09
9423,আমার মতে সিনেমাটা প্রতারণা।,Daraz,2026-02-11
9424,বেকার ডেলিভারি!,Daraz,2026-01-28
9425,তাদের অ্যাপটা একদম অসাধারণ। 😅,Instagram,2026-03-23
9426,আশা করি পণ্যটি ফাটাফাটি হবে।,Instagram,2026-02-12
9427,সাধারণ সিনেমাটা!,Facebook,2026-03-05
9428,আশা করি সার্ভিসটি মনমুগ্ধকর হবে। 😗,Facebook,2026-03-12
9429,আশা করি সার্ভিসটি চলনসই হবে। 🦥,Daraz,2026-02-02
9430,এই গানটাটা বেশ জঘন্য। 😋,TikTok,2026-03-01
9431,ঝাক্কাস কোয়ালিটির পণ্যটি। 🙎,Daraz,2026-04-05
9432,এই পণ্যটিটা বেশ ঝাক্কাস। 🙎,Facebook,2026-01-30
9433,খাবারটা চলবে হয়েছে।,Instagram,2026-01-16
9434,আশা করি পণ্যটি ঝাক্কাস হবে। 😨,YouTube,2026-02-18
9435,আশা করি ডেলিভারি অসাধারণ হবে।,Daraz,2026-03-27
9436,আমার মতে সিনেমাটা চলবে। 🦭,Daraz,2026-01-10
9437,আশা করি সার্ভিসটি বিরক্তিকর হবে।,Facebook,2026-03-28
9438,খুবই খারাপ কোয়ালিটির সিনেমাটা। 🙋,Instagram,2026-02-10
9439,আশা করি খাবারটা গড়পড়তা হবে।,Instagram,2026-02-07
9440,বেকার খাবারটা! 😏,Instagram,2026-02-28
9441,বিরক্তিকর কোয়ালিটির সিনেমাটা।,YouTube,2026-01-01
9442,তাদের প্যাকেজিং একদম চলবে।,YouTube,2026-03-06
9443,তাদের খাবারটা একদম খুবই খারাপ। 😚,TikTok,2026-03-04
9444,তাদের পণ্যটি একদম জঘন্য।,Daraz,2026-02-02
9445,অখাদ্য সার্ভিসটি! 😞,TikTok,2026-03-25
9446,গানটা খুবই খারাপ হয়েছে। 👎,YouTube,2026-03-16
9447,তাদের খাবারটা একদম সাধারণ।,TikTok,2026-03-16
9448,তাদের সিনেমাটা একদম অখাদ্য। 💔,Facebook,2026-04-08
9449,প্যাকেজিং অস্থির হয়েছে। 😑,TikTok,2026-03-17
9450,সেরা ফোনটা! 😨,Daraz,2026-02-21
9451,আশা করি অ্যাপটা মোটামুটি হবে। 😁,Instagram,2026-01-22
9452,তাদের ফোনটা একদম অখাদ্য।,TikTok,2026-01-29
9453,অস্থির কোয়ালিটির ডেলিভারি। 😽,Instagram,2026-04-04
9454,গানটা মোটামুটি হয়েছে। 🦿,Daraz,2026-04-01
9455,প্রতারণা গানটা!,TikTok,2026-02-18
9456,তাদের ভিডিওটা একদম দারুণ। 😅,Daraz,2026-03-14
9457,আমার মতে ফোনটা মোটামুটি।,YouTube,2026-02-23
9458,ভালো না খারাপ না পণ্যটি! 🨳,TikTok,2026-03-17
9459,আমার মতে সিনেমাটা ফাটাফাটি। ❤️,Daraz,2026-03-31
9460,আমার মতে ডেলিভারি অস্থির। 🙇,YouTube,2026-01-30
9461,গানটা অস্থির কিন্তু দাম বেশি।,Facebook,2026-02-15
9462,অখাদ্য কোয়ালিটির সিনেমাটা।,Instagram,2026-01-22
9463,ভিডিওটা মনমুগ্ধকর কিন্তু দাম বেশি। ❤️,TikTok,2026-02-03
9464,আশা করি গানটা জঘন্য হবে। 😡,Facebook,2026-02-02
9465,অ্যাপটা গড়পড়তা কিন্তু দাম বেশি।,Instagram,2026-03-09
9466,তাদের সার্ভিসটি একদম অখাদ্য। 😬,TikTok,2026-03-26
9467,ফোনটা চলবে হয়েছে। 🨛,Facebook,2026-03-04
9468,সার্ভিসটি মনমুগ্ধকর কিন্তু দাম বেশি। 😠,TikTok,2026-03-12
9469,টাকা নষ্ট কোয়ালিটির ভিডিওটা। 😕,Facebook,2026-04-03
9470,সিনেমাটা ফাটাফাটি কিন্তু দাম বেশি।,Instagram,2026-01-01
9471,টাকা নষ্ট গানটা! 😦,Facebook,2026-04-03
9472,ডেলিভারি মনমুগ্ধকর হয়েছে। 😧,TikTok,2026-01-01
9473,আশা করি সিনেমাটা প্রতারণা হবে।,YouTube,2026-02-18
9474,আশা করি সার্ভিসটি প্রতারণা হবে। 🙋,TikTok,2026-03-21
